id,text,parent
DNK35903,neural tube defect,NPU00000
DNK35904,Edwards' syndrome and Patau's syndrome,NPU00000
DNK35905,Trisomy related syndrome,NPU00000
DNK35906,Renin,NPU00000
DNK35908,Fluorescence,NPU00000
DNK35909,Thrombosis related property,NPU00000
DNK35910,Mannose-binding lectin deficiency related property,NPU00000
DNK35911,Creutzfeld-Jakob disease related property,NPU00000
DNK35935,Cholinesterase,NPU00000
DNK35938,Immunoglobulin G,NPU00000
